trade_date,code,open,close,high,low,vol,amount,amplitude,pct_chg,chg,turnover_rate,rng,close_pos,ma20,hh20,atr20,atr_pct,amount_ratio,ret20,dist_to_hh20,limit_ups_20,hist_len,rank_score,run_time,reached_limit_up,ll20,ret_5,ret_10,breakout_20,upper_shadow_ratio,close_strength,is_limit_up_today,limit_ups_5,is_limit_up_yday,ts_code,name,ml_prob
20260211,300051,10.43,10.87,11.0,10.26,484541.0,521671808.0,,4.52,,13.18,,,9.9225,11.23,0.8085000000000001,0.0743790248390064,1.053674961373828,0.2566473988439304,0.0320569902048086,1,60,0.5333744470666386,2026-03-01 19:23:57,,8.04,-0.0251121076233185,0.0656862745098039,0.0,0.1756756756756766,0.8243243243243233,0.0,0.0,0.0,,,0.0888283115461719
20260211,600549,57.8,62.05,62.96,57.76,840245.0,5150184448.0,,7.54,,5.41,,,57.947,65.51,4.370999999999999,0.0704431909750201,1.2376423715490692,0.2291996830427891,0.0528163639139063,1,60,0.5720437095625007,2026-03-01 19:23:57,,51.92,0.0937775427463423,-0.0445026178010471,0.0,0.1750000000000006,0.8249999999999994,0.0,0.0,0.0,,,0.0832407068609081
20260212,2546,9.16,9.47,9.59,9.02,1015921.0,949571968.0,,4.99,,12.68,,,9.0985,10.0,0.5614999999999999,0.0592925026399155,0.937512512054342,0.2094508301404853,0.0529999999999999,2,60,0.5106417068189231,2026-03-01 19:24:08,,8.26,0.0736961451247166,0.1024447031431898,0.0,0.2105263157894722,0.7894736842105278,0.0,0.0,0.0,,,0.0962671872612373
20260212,2985,42.6,43.95,44.26,41.85,171669.0,742896192.0,,2.23,,9.77,,,40.781,46.97,2.7335,0.0621956769055745,0.7041118341669976,0.3139013452914798,0.0642963593783265,3,60,0.4397836434119985,2026-03-01 19:24:08,,33.62,-0.0642963593783265,0.1602428722280886,0.0,0.128630705394189,0.8713692946058109,0.0,0.0,0.0,,,0.0962671872612373
20260212,2606,11.66,12.01,12.16,11.52,440780.0,525126912.0,,4.34,,10.47,,,11.2875,12.44,0.6580000000000001,0.0547876769358867,0.910847915174966,0.2642105263157894,0.0345659163987138,2,60,0.500494102042189,2026-03-01 19:24:08,,9.85,0.0353448275862069,0.109981515711645,0.0,0.2343750000000003,0.7656249999999997,0.0,0.0,0.0,,,0.0962671872612373
20260212,601226,10.3,10.85,10.97,10.18,598545.0,636340480.0,,4.63,,5.15,,,10.51,12.73,0.7870000000000001,0.0725345622119815,0.8289476459603307,0.2414187643020593,0.1476826394344069,2,60,0.4482230437896915,2026-03-01 19:24:08,,8.73,-0.0532286212914485,0.0343183984747377,0.0,0.1518987341772162,0.8481012658227838,0.0,0.0,0.0,,,0.0962671872612373
20260212,688127,48.74,49.4,49.78,48.09,59722.0,293080512.0,,2.36,,1.47,,,46.0265,50.31,2.7995,0.0566700404858299,0.6479357823416678,0.1569086651053863,0.0180878552971576,2,60,0.4451196803422385,2026-03-01 19:24:08,,41.78,0.0276679841897233,0.1026785714285714,0.0,0.2248520710059189,0.775147928994081,0.0,0.0,0.0,,,0.0962671872612373
20260213,2931,86.0,89.85,91.11,81.62,230949.0,2028206464.0,,4.54,,11.48,,,92.443,116.5,7.093999999999999,0.0789538119087367,1.3216543776968648,0.4541187894481306,0.228755364806867,5,60,0.4596033993979487,2026-03-01 19:24:11,,61.79,-0.1430615164520744,-0.0972571084095248,0.0,0.1327713382507909,0.8672286617492091,0.0,0.0,0.0,,,0.1022356602190395
20260213,605599,23.88,25.32,25.79,23.88,117858.0,297225952.0,,1.08,,1.52,,,22.5705,28.06,1.715,0.0677330173775671,0.8011176251680442,0.4288939051918736,0.0976478973627939,2,60,0.4457330665442401,2026-03-01 19:24:11,,17.92,-0.097647897362794,0.1765799256505575,0.0,0.2460732984293187,0.7539267015706812,0.0,0.0,0.0,,,0.0962671872612373
20260213,4,7.56,8.36,8.36,7.56,284859.0,219725296.0,,5.03,,22.56,,,10.834,12.72,0.6184999999999999,0.0739832535885167,4.566485760399476,-0.2495511669658887,0.3427672955974843,0,60,0.91535309818561,2026-03-01 19:24:11,,7.96,-0.1443193449334698,-0.3375594294770205,0.0,0.0,1.0,0.0,0.0,0.0,,,0.0803325986649387
20260213,300475,133.9,137.98,139.7,132.72,251807.0,3448198912.0,,1.83,,5.65,,,153.033,175.0,9.332999999999997,0.0676402377156109,0.7153794034638936,-0.2302800401651232,0.2115428571428572,0,60,0.4485562973862088,2026-03-01 19:24:11,,132.97,0.0013789099354089,-0.1814190792596108,0.0,0.2464183381088827,0.7535816618911173,0.0,0.0,0.0,,,0.0803325986649387
20260213,2756,50.48,51.71,52.2,50.02,141773.0,729400320.0,,1.59,,3.65,,,51.128,56.13,2.977499999999999,0.0575807387352542,0.8720322955897563,0.0031037827352085,0.0787457687511135,0,60,0.5447114748327356,2026-03-01 19:24:11,,46.84,0.0600656006560065,0.0311066799601196,0.0,0.2247706422018358,0.7752293577981642,0.0,0.0,0.0,,,0.0760486217672219
20260224,2264,10.53,10.68,10.68,10.27,363202.0,382695296.0,,1.81,,5.55,,,10.9315,12.58,0.8035,0.0752340823970037,0.3596262891626698,0.0798786653185035,0.151033386327504,1,60,0.3501812832672988,2026-03-01 19:24:27,,9.96,-0.097972972972973,-0.0201834862385321,0.0,0.0,1.0,0.0,0.0,0.0,,,0.125575799642442
20260224,600354,6.72,6.82,6.82,6.68,355359.0,240766656.0,,2.4,,6.73,,,6.965999999999999,7.92,0.25,0.0366568914956011,0.5920524301865129,0.0088757396449705,0.1388888888888888,1,60,0.4406846390707726,2026-03-01 19:24:27,,6.65,-0.0029239766081871,-0.0857908847184986,0.0,0.0,1.0,0.0,0.0,0.0,,,0.125575799642442
20260224,2440,14.71,15.22,15.5,14.3,1169508.0,1747343744.0,,2.91,,12.36,,,12.143,15.38,0.9355,0.0614651773981603,1.18904859355278,0.8977556109725688,0.0104031209362808,5,60,0.5360010693287722,2026-03-01 19:24:27,,8.19,0.0474879559532004,0.2630705394190871,0.0,0.2333333333333329,0.766666666666667,0.0,0.0,0.0,,,0.1146105702389314
20260224,603618,15.51,15.8,15.96,15.32,1545249.0,2437825024.0,,8.89,,22.35,,,11.4885,16.12,1.0995,0.0695886075949367,2.027765622686009,0.7362637362637363,0.0198511166253101,6,60,0.6704282138458315,2026-03-01 19:24:27,,8.22,0.0477453580901856,0.5895372233400404,0.0,0.25,0.75,0.0,0.0,0.0,,,0.1146105702389314
20260224,600230,20.27,21.36,21.5,20.06,277311.0,581634560.0,,7.5,,6.7,,,20.110000000000003,22.7,1.6680000000000004,0.0780898876404494,0.7494131325452077,0.2945454545454544,0.0590308370044052,3,60,0.4444607750583541,2026-03-01 19:24:27,,17.76,-0.0106530801296896,0.0455212922173273,0.0,0.0972222222222225,0.9027777777777776,0.0,0.0,0.0,,,0.1022356602190395
20260225,603172,24.68,25.82,26.22,24.56,98627.0,250557456.0,,4.83,,19.69,,,24.4975,31.13,2.0485,0.0793377226955848,1.0835929516098586,0.2595121951219512,0.1705750080308384,4,60,0.4374258550610068,2026-03-01 19:24:42,,20.88,0.0019402405898332,-0.1705750080308383,0.0,0.2409638554216858,0.7590361445783141,0.0,0.0,0.0,,,0.1022356602190395
20260225,2361,13.44,14.44,14.77,13.31,2636642.0,3791287296.0,,7.52,,32.59,,,12.906,15.24,1.1465,0.0793975069252077,1.3857386382621415,0.2144659377628257,0.05249343832021,3,60,0.5516968375786055,2026-03-01 19:24:42,,11.16,-0.0230040595399187,0.1263650546021839,0.0,0.2260273972602741,0.7739726027397258,0.0,0.0,0.0,,,0.1022356602190395
20260225,688262,40.04,41.38,41.96,39.25,198268.0,809237312.0,,3.71,,5.9,,,38.5845,45.29,3.278,0.0792170130497824,0.7709481558061652,0.1870338496844521,0.0863325237359239,2,60,0.4546650652368634,2026-03-01 19:24:42,,33.1,-0.0142925202477368,0.1646495918941739,0.0,0.2140221402214015,0.7859778597785985,0.0,0.0,0.0,,,0.1022356602190395
20260225,601020,34.46,35.43,35.93,33.78,501643.0,1761876992.0,,4.92,,6.12,,,33.866,39.76,2.29,0.0646344905447361,1.0251232392149976,0.1089201877934271,0.1089034205231388,1,60,0.5405428936621911,2026-03-01 19:24:42,,30.74,0.1308649856367698,0.100310559006211,0.0,0.2325581395348838,0.7674418604651161,0.0,0.0,0.0,,,0.1008231265382809
20260225,629,3.85,4.13,4.19,3.85,3651175.0,1488133632.0,,7.27,,3.93,,,3.823,4.33,0.2195,0.0531476997578692,1.4139828896738098,0.1601123595505618,0.046189376443418,1,60,0.6343017991859915,2026-03-01 19:24:42,,3.59,0.1377410468319559,0.1162162162162161,0.0,0.1764705882352954,0.8235294117647046,0.0,0.0,0.0,,,0.1008231265382809
20260226,300393,9.2,9.55,9.55,9.05,880235.0,823380288.0,,2.91,,9.21,,,9.1095,10.7,0.7605000000000002,0.0796335078534031,0.6552375578190243,0.3375350140056024,0.1074766355140185,3,60,0.4103044667457077,2026-03-01 19:24:57,,7.3,-0.0144478844169245,-0.0746124031007751,0.0,0.0,1.0,0.0,0.0,0.0,,,0.125575799642442
20260226,601608,7.88,7.98,7.98,7.79,717187.0,568428736.0,,0.88,,1.57,,,7.703,8.23,0.3645000000000001,0.0456766917293233,0.7533558354911885,0.0976616231086657,0.0303766707168894,1,60,0.517140552607069,2026-03-01 19:24:57,,7.3,0.0740242261103634,0.024390243902439,0.0,0.0,1.0,0.0,0.0,0.0,,,0.125575799642442
20260226,3031,78.05,82.54,83.5,77.16,137196.0,1106932096.0,,6.16,,4.03,,,77.0105,84.79,4.5415,0.0550218076084322,1.4993520927911277,0.0790953065760231,0.0265361481306757,1,60,0.6467326762848129,2026-03-01 19:24:57,,72.0,0.1359757775942749,0.055903799411539,0.0,0.1514195583596203,0.8485804416403796,0.0,0.0,0.0,,,0.1008231265382809
20260226,2202,27.0,28.38,28.73,26.62,3370774.0,9473117184.0,,4.11,,10.02,,,26.6825,29.58,1.5524999999999998,0.0547040169133192,1.2679325010211349,0.1151277013752456,0.0405679513184583,1,60,0.5998065322639731,2026-03-01 19:24:57,,24.82,0.1146897093479968,0.0403225806451612,0.0,0.1658767772511855,0.8341232227488145,0.0,0.0,0.0,,,0.1008231265382809
20260226,600391,49.8,53.2,54.22,48.9,302119.0,1560827776.0,,6.76,,9.15,,,51.86800000000001,56.22,4.0465,0.0760620300751879,0.9712149844525236,0.0966810966810967,0.0537175382426182,2,60,0.5065979595965732,2026-03-01 19:24:57,,48.29,0.0991735537190083,0.0035842293906811,0.0,0.1917293233082699,0.80827067669173,0.0,0.0,0.0,,,0.0962671872612373
20260227,600509,8.83,9.07,9.07,8.82,620594.0,557088768.0,,2.25,,4.52,,,8.566500000000001,9.26,0.2434999999999999,0.0268467475192943,1.827937496047756,-0.0054824561403508,0.0205183585313174,0,60,0.7643992633822432,2026-03-02 05:39:19,,8.28,0.0901442307692308,0.0849282296650719,0.0,0.0,1.0,0.0,0.0,0.0,600509.SH,天富能源,0.0750000750234381
20260227,958,6.51,6.65,6.66,6.49,555701.0,366890976.0,,2.31,,1.03,,,6.541,6.79,0.108,0.0162406015037594,1.915312753646189,-0.0249266862170087,0.0206185567010308,0,60,0.7577872289135555,2026-03-02 05:39:19,,6.41,0.0246533127889059,0.0262345679012345,0.0,0.0588235294117634,0.9411764705882364,0.0,0.0,0.0,000958.SZ,电投产融,0.0465173730125938
20260227,688580,55.96,58.54,58.54,55.86,28031.0,161458528.0,,4.89,,2.93,,,56.6065,59.35,1.8880000000000008,0.0322514519986334,1.6815243496922838,0.0223541739434161,0.013647851727043,0,60,0.7279920917432736,2026-03-02 05:39:19,,54.96,0.0350070721357849,0.0396022020955424,0.0,0.0,1.0,0.0,0.0,0.0,688580.SH,伟思医疗,0.0470111630514632
20260227,600816,2.85,2.91,2.91,2.84,841178.0,242047472.0,,2.11,,1.54,,,2.873,3.0,0.0530000000000001,0.018213058419244,1.6151408122692503,-0.0234899328859059,0.0299999999999999,0,60,0.7179569112509246,2026-03-02 05:39:19,,2.8,0.028268551236749,0.0210526315789474,0.0,0.0,1.0,0.0,0.0,0.0,600816.SH,建元信托,0.0465173730125938
20260227,531,6.63,6.92,6.93,6.61,227554.0,155315200.0,,4.06,,2.5,,,6.5955,7.28,0.1834999999999999,0.0265173410404624,1.552728303922252,-0.0375521557719055,0.0494505494505494,0,60,0.717388548006888,2026-03-02 05:39:19,,6.2,0.0778816199376946,0.1071999999999999,0.0,0.0312499999999993,0.9687500000000006,0.0,0.0,0.0,000531.SZ,穗恒运Ａ,0.0750000750234381
20260227,600509,8.83,9.07,9.07,8.82,620594.0,557088768.0,,2.25,,4.52,,,8.566500000000001,9.26,0.24349999999999997,0.026846747519294372,1.8279374960477561,-0.005482456140350811,0.020518358531317442,0,60,0.7643992633822432,2026-03-02 05:46:15,,8.28,0.09014423076923084,0.08492822966507196,0.0,0.0,1.0,0.0,0.0,0.0,600509.SH,天富能源,0.07500007502343814
20260227,000958,6.51,6.65,6.66,6.49,555701.0,366890976.0,,2.31,,1.03,,,6.5409999999999995,6.79,0.10800000000000001,0.0162406015037594,1.915312753646189,-0.024926686217008776,0.020618556701030882,0,60,0.7577872289135555,2026-03-02 05:46:15,,6.41,0.024653312788905923,0.026234567901234573,0.0,0.05882352941176348,0.9411764705882365,0.0,0.0,0.0,000958.SZ,电投产融,0.04651737301259384
20260227,688580,55.96,58.54,58.54,55.86,28031.0,161458528.0,,4.89,,2.93,,,56.606500000000004,59.35,1.8880000000000006,0.032251451998633426,1.6815243496922838,0.0223541739434161,0.013647851727043003,0,60,0.7279920917432736,2026-03-02 05:46:15,,54.96,0.03500707213578491,0.03960220209554244,0.0,0.0,1.0,0.0,0.0,0.0,688580.SH,伟思医疗,0.0470111630514632
20260227,600816,2.85,2.91,2.91,2.84,841178.0,242047472.0,,2.11,,1.54,,,2.8729999999999998,3.0,0.053000000000000116,0.018213058419244026,1.6151408122692505,-0.02348993288590595,0.029999999999999954,0,60,0.7179569112509246,2026-03-02 05:46:15,,2.8,0.028268551236749095,0.021052631578947434,0.0,0.0,1.0,0.0,0.0,0.0,600816.SH,建元信托,0.04651737301259384
20260227,000531,6.63,6.92,6.93,6.61,227554.0,155315200.0,,4.06,,2.5,,,6.5954999999999995,7.28,0.1834999999999999,0.026517341040462414,1.5527283039222521,-0.037552155771905515,0.04945054945054949,0,60,0.717388548006888,2026-03-02 05:46:15,,6.2,0.0778816199376946,0.10719999999999996,0.0,0.031249999999999393,0.9687500000000006,0.0,0.0,0.0,000531.SZ,穗恒运Ａ,0.07500007502343814
